,Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,cluster
2235,2007-08-21,CULEX PIPIENS,T143,41.999128999999996,-87.795585,1,0,7
2236,2007-08-21,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,1,0,15
2237,2007-08-21,CULEX PIPIENS,T148,42.01743,-87.68776899999999,2,0,15
2238,2007-08-21,CULEX PIPIENS,T153,41.907645,-87.760886,4,0,29
2239,2007-08-21,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,6,0,24
2240,2007-08-21,CULEX PIPIENS,T009,41.981964000000005,-87.812827,21,0,24
2241,2007-08-21,CULEX PIPIENS,T011,41.944869,-87.832763,1,0,37
2242,2007-08-21,CULEX TERRITANS,T011,41.944869,-87.832763,1,0,37
2243,2007-08-21,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,5,0,7
2244,2007-08-21,CULEX PIPIENS,T016,42.011601,-87.81150600000001,9,0,7
2245,2007-08-21,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,2,0,31
2246,2007-08-21,CULEX PIPIENS,T019,41.94983,-87.69845699999999,1,0,31
2247,2007-08-21,CULEX PIPIENS,T025,41.979243,-87.750938,1,0,3
2248,2007-08-21,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,9,0,48
2249,2007-08-21,CULEX RESTUANS,T028,41.986921,-87.689778,3,0,48
2250,2007-08-21,CULEX PIPIENS,T028,41.986921,-87.689778,10,0,48
2251,2007-08-21,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,1,0,27
2252,2007-08-21,CULEX PIPIENS,T031,41.801497999999995,-87.763416,11,0,27
2253,2007-08-21,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,6,0,10
2254,2007-08-21,CULEX PIPIENS,T033,41.906638,-87.701431,3,0,10
2255,2007-08-21,CULEX TERRITANS,T141,41.961743,-87.76007,1,0,39
2256,2007-08-21,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,1,0,38
2257,2007-08-21,CULEX PIPIENS,T145,41.878114000000004,-87.629798,1,0,38
2258,2007-08-21,CULEX PIPIENS,T146,41.958271,-87.702575,4,0,31
2259,2007-08-21,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,1,0,48
2260,2007-08-21,CULEX RESTUANS,T149,41.994469,-87.667736,1,0,48
2261,2007-08-21,CULEX PIPIENS,T149,41.994469,-87.667736,1,0,48
2262,2007-08-21,CULEX TERRITANS,T150,42.006858,-87.675919,1,0,15
2263,2007-08-21,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,7,0,1
2264,2007-08-21,CULEX PIPIENS,T151,41.916265,-87.800515,20,0,1
2265,2007-08-21,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,23
2266,2007-08-21,CULEX PIPIENS,T152,41.846075,-87.716277,3,0,23
2267,2007-08-21,CULEX TERRITANS,T152,41.846075,-87.716277,1,0,23
2268,2007-08-21,CULEX PIPIENS,T154,41.918704999999996,-87.752329,1,0,29
2269,2007-08-21,CULEX SALINARIUS,T154,41.918704999999996,-87.752329,1,0,29
2270,2007-08-21,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,4,0,39
2271,2007-08-21,CULEX PIPIENS,T006,41.990284,-87.797127,2,0,7
2272,2007-08-21,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,2,0,30
2273,2007-08-21,CULEX PIPIENS,T008,42.008314,-87.77792099999999,6,0,30
2274,2007-08-21,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,3
2275,2007-08-21,CULEX RESTUANS,T012,41.991429,-87.747113,1,0,3
2276,2007-08-21,CULEX PIPIENS,T037,41.921177,-87.79518,7,0,1
2277,2007-08-21,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,1,0,17
2278,2007-08-21,CULEX PIPIENS,T047,41.868142,-87.696269,1,0,17
2279,2007-08-21,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,2,0,0
2280,2007-08-21,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,1,0,18
2281,2007-08-21,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,0,1
2282,2007-08-21,CULEX PIPIENS,T013,41.923738,-87.785288,4,0,1
2283,2007-08-21,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,1,0,16
2284,2007-08-21,CULEX PIPIENS,T014,41.970248,-87.787992,2,0,16
2285,2007-08-21,CULEX TERRITANS,T014,41.970248,-87.787992,3,0,16
2286,2007-08-21,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,1,0,15
2287,2007-08-21,CULEX PIPIENS,T018,42.010412,-87.66214000000001,6,0,15
2288,2007-08-21,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,10,0,41
2289,2007-08-21,CULEX PIPIENS,T144,41.94016,-87.794896,3,0,1
2290,2007-08-21,CULEX PIPIENS,T005,41.942114000000004,-87.776385,1,0,16
2291,2007-08-21,CULEX TERRITANS,T005,41.942114000000004,-87.776385,1,0,16
2292,2007-08-21,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,2,0,16
2293,2007-08-21,CULEX PIPIENS,T017,41.960615999999995,-87.777189,1,0,16
2294,2007-08-21,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,19,0,17
2295,2007-08-21,CULEX PIPIENS,T044,41.883284,-87.705085,1,0,17
2296,2007-08-21,CULEX PIPIENS/RESTUANS,T004,41.962728000000006,-87.748367,1,0,39
2297,2007-08-21,CULEX RESTUANS,T004,41.962728000000006,-87.748367,1,0,39
2298,2007-08-21,CULEX PIPIENS,T004,41.962728000000006,-87.748367,7,0,39
2299,2007-08-21,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,4,0,8
2300,2007-08-21,CULEX PIPIENS,T035,41.836644,-87.677737,2,0,8
2301,2007-08-21,CULEX TERRITANS,T035,41.836644,-87.677737,1,0,8
2302,2007-08-21,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,2,0,41
2303,2007-08-21,CULEX SALINARIUS,T039,41.911823999999996,-87.726737,1,0,41
2304,2007-08-21,CULEX PIPIENS/RESTUANS,T060,41.823065,-87.67837800000001,2,0,8
2305,2007-08-21,CULEX PIPIENS,T060,41.823065,-87.67837800000001,2,0,8
2306,2007-08-21,CULEX PIPIENS,T061,41.801179,-87.679447,1,0,8
2307,2007-08-21,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,14,0,13
2308,2007-08-21,CULEX PIPIENS,T062,41.800737,-87.71188000000001,20,0,13
2309,2007-08-21,CULEX PIPIENS,T063,41.82561,-87.726549,3,0,23
2310,2007-08-21,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,2,0,3
2311,2007-08-21,CULEX PIPIENS,T027,41.984809000000006,-87.728492,6,0,3
2312,2007-08-21,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,2,0,12
2313,2007-08-21,CULEX PIPIENS,T086,41.688324,-87.676709,4,0,12
2314,2007-08-21,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,1,0,0
2315,2007-08-21,CULEX PIPIENS,T091,41.862292,-87.64886,1,0,0
2316,2007-08-21,CULEX TERRITANS,T091,41.862292,-87.64886,1,0,0
2317,2007-08-21,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,2,0,42
2318,2007-08-21,CULEX RESTUANS,T094,41.720848,-87.666014,1,0,42
2319,2007-08-21,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,20,0,42
2320,2007-08-21,CULEX PIPIENS,T096,41.731922,-87.677512,25,0,42
2321,2007-08-21,CULEX SALINARIUS,T089,41.723195000000004,-87.64997,1,0,2
2322,2007-08-21,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,3,0,0
2323,2007-08-21,CULEX PIPIENS,T090,41.868077,-87.666901,3,0,0
2324,2007-08-21,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,1,0,38
2325,2007-08-21,CULEX PIPIENS,T092,41.869215999999994,-87.627561,2,0,38
2326,2007-08-21,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,1,0,28
2327,2007-08-21,CULEX PIPIENS,T145,41.878114000000004,-87.629798,1,0,38
2328,2007-08-21,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,2,0,31
2329,2007-08-21,CULEX TERRITANS,T149,41.994469,-87.667736,1,0,48
2330,2007-08-21,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,2,0,28
2331,2007-08-21,CULEX PIPIENS,T158,41.682587,-87.707973,1,0,28
2332,2007-08-21,CULEX TERRITANS,T158,41.682587,-87.707973,1,0,28
2333,2007-08-21,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,2,0,2
2334,2007-08-21,CULEX PIPIENS,T085,41.721474,-87.648064,1,0,2
2335,2007-08-21,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,1,0,17
2336,2007-08-21,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,1,0,42
2337,2007-08-21,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,2,0,43
2338,2007-08-21,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,1,0,10
2339,2007-08-21,CULEX PIPIENS,T160,41.903002,-87.68826700000001,1,0,10
2340,2007-08-21,CULEX PIPIENS,T095,41.704336,-87.70373599999999,1,0,28
2341,2007-08-21,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,21,0,4
2342,2007-08-21,CULEX RESTUANS,T065,41.778296999999995,-87.752411,2,0,4
2343,2007-08-21,CULEX PIPIENS,T065,41.778296999999995,-87.752411,16,0,4
2344,2007-08-21,CULEX TERRITANS,T065,41.778296999999995,-87.752411,3,0,4
2345,2007-08-21,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,16,0,20
2346,2007-08-21,CULEX PIPIENS,T066,41.77166,-87.703047,14,0,20
2347,2007-08-21,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,6,0,4
2348,2007-08-21,CULEX PIPIENS,T067,41.759346,-87.745602,1,0,4
2349,2007-08-21,CULEX TERRITANS,T067,41.759346,-87.745602,2,0,4
2350,2007-08-21,CULEX PIPIENS/RESTUANS,T070,41.797616,-87.797894,2,0,27
2351,2007-08-21,CULEX PIPIENS,T070,41.797616,-87.797894,2,0,27
2352,2007-08-21,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.77653199999999,1,0,27
2353,2007-08-21,CULEX PIPIENS,T071,41.781416,-87.77653199999999,2,0,27
2354,2007-08-21,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,1,0,35
2355,2007-08-21,CULEX PIPIENS,T073,41.773215,-87.60088,1,0,35
2356,2007-08-21,CULEX PIPIENS,T074,41.822536,-87.66634300000001,2,0,8
2357,2007-08-21,CULEX PIPIENS,T075,41.799282,-87.585487,3,0,35
2358,2007-08-21,CULEX PIPIENS/RESTUANS,T076,41.794781,-87.615989,1,0,19
2359,2007-08-21,CULEX PIPIENS,T077,41.778748,-87.586427,1,0,35
2360,2007-08-21,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,6,0,35
2361,2007-08-21,CULEX PIPIENS,T079,41.766202,-87.562889,2,0,35
2362,2007-08-21,CULEX TERRITANS,T079,41.766202,-87.562889,1,0,35
2363,2007-08-21,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,5,0,11
2364,2007-08-21,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,2,0,45
2365,2007-08-21,CULEX TERRITANS,T081,41.821582,-87.62779599999999,2,0,45
2366,2007-08-21,CULEX PIPIENS,T082,41.803422999999995,-87.642984,1,0,34
2367,2007-08-21,CULEX TERRITANS,T083,41.754292,-87.590773,1,0,11
2368,2007-08-21,CULEX PIPIENS,T114,41.798697,-87.736812,7,0,13
2369,2007-08-21,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,15,0,27
2370,2007-08-21,CULEX PIPIENS,T155,41.776156,-87.778927,5,0,27
2371,2007-08-21,CULEX TERRITANS,T155,41.776156,-87.778927,1,0,27
2372,2007-08-21,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,4,0,23
2373,2007-08-21,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,389,0,43
2374,2007-08-21,CULEX RESTUANS,T115,41.673408,-87.599862,4,0,43
2375,2007-08-21,CULEX PIPIENS,T115,41.673408,-87.599862,968,1,43
2376,2007-08-21,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,21,0,25
2377,2007-08-21,CULEX PIPIENS,T138,41.726465000000005,-87.585413,60,0,25
2378,2007-08-21,CULEX TERRITANS,T138,41.726465000000005,-87.585413,2,0,25
2379,2007-08-21,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,8,0,32
2380,2007-08-21,CULEX PIPIENS,T200,41.678618,-87.559308,11,0,32
2381,2007-08-22,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,1,0,5
2382,2007-08-22,CULEX TERRITANS,T206,41.737052,-87.54306700000001,1,0,5
2383,2007-08-22,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,0,5
2384,2007-08-22,CULEX TERRITANS,T209,41.740641,-87.546587,1,0,5
2385,2007-08-22,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,2,0,44
2386,2007-08-22,CULEX PIPIENS,T212,41.680946,-87.535198,2,0,44
2387,2007-08-22,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,4,0,44
2388,2007-08-22,CULEX PIPIENS,T107,41.729669,-87.582699,2,0,25
2389,2007-08-22,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,5,0,32
2390,2007-08-22,CULEX PIPIENS,T128,41.704572,-87.56566600000001,5,0,32
2391,2007-08-22,CULEX PIPIENS/RESTUANS,T078,41.775051,-87.65535600000001,1,0,34
2392,2007-08-22,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,2,0,5
2393,2007-08-22,CULEX PIPIENS,T099,41.733643,-87.55551,2,0,5
2394,2007-08-22,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,1,0,36
2395,2007-08-22,CULEX PIPIENS,T100,41.717753,-87.531657,7,0,36
2396,2007-08-22,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,1,0,11
2397,2007-08-22,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,6,0,36
2398,2007-08-22,CULEX PIPIENS,T103,41.702723999999996,-87.536497,2,0,36
2399,2007-08-22,CULEX RESTUANS,T156,41.772846,-87.740029,1,0,4
2400,2007-08-22,CULEX PIPIENS,T156,41.772846,-87.740029,2,0,4
2401,2007-08-22,CULEX TERRITANS,T156,41.772846,-87.740029,1,0,4
2402,2007-08-22,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,1,0,8
2403,2007-08-22,CULEX PIPIENS,T221,41.659112,-87.53869300000001,3,0,9
2404,2007-08-22,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,33,0,16
2405,2007-08-22,CULEX PIPIENS,T002,41.95469,-87.800991,41,0,16
2406,2007-08-22,CULEX PIPIENS,T007,41.994991,-87.769279,3,0,30
2407,2007-08-22,CULEX PIPIENS,T015,41.974089,-87.824812,5,0,24
2408,2007-08-22,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,11,0,0
2409,2007-08-22,CULEX PIPIENS,T048,41.867108,-87.654224,5,0,0
2410,2007-08-22,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,3,0,40
2411,2007-08-22,CULEX PIPIENS,T049,41.896282,-87.655232,2,0,40
2412,2007-08-22,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,7,0,26
2413,2007-08-22,CULEX PIPIENS,T054,41.921965,-87.632085,2,0,26
2414,2007-08-22,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,14,0,12
2415,2007-08-22,CULEX PIPIENS,T086,41.688324,-87.676709,4,0,12
2416,2007-08-22,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,3,0,0
2417,2007-08-22,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,17,0,42
2418,2007-08-22,CULEX PIPIENS,T096,41.731922,-87.677512,51,0,42
2419,2007-08-22,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,3,0,49
2420,2007-08-22,CULEX TERRITANS,T129,41.891126,-87.61156,1,0,49
2421,2007-08-22,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,10,0,7
2422,2007-08-22,CULEX PIPIENS,T143,41.999128999999996,-87.795585,1,0,7
2423,2007-08-22,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,3,0,15
2424,2007-08-22,CULEX PIPIENS,T148,42.01743,-87.68776899999999,5,0,15
2425,2007-08-22,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,10,0,29
2426,2007-08-22,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2
2427,2007-08-22,CULEX PIPIENS,T159,41.732984,-87.649642,1,0,2
2428,2007-08-22,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,3,0,24
2429,2007-08-22,CULEX PIPIENS,T009,41.981964000000005,-87.812827,29,0,24
2430,2007-08-22,CULEX PIPIENS,T011,41.944869,-87.832763,2,0,37
2431,2007-08-22,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,5,0,7
2432,2007-08-22,CULEX PIPIENS,T016,42.011601,-87.81150600000001,20,0,7
2433,2007-08-22,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,2,0,31
2434,2007-08-22,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,1,0,3
2435,2007-08-22,CULEX PIPIENS,T025,41.979243,-87.750938,3,0,3
2436,2007-08-22,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,5,0,48
2437,2007-08-22,CULEX RESTUANS,T028,41.986921,-87.689778,1,0,48
2438,2007-08-22,CULEX PIPIENS,T028,41.986921,-87.689778,12,0,48
2439,2007-08-22,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,3,0,27
2440,2007-08-22,CULEX PIPIENS,T031,41.801497999999995,-87.763416,20,0,27
2441,2007-08-22,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,0,10
2442,2007-08-22,CULEX PIPIENS,T033,41.906638,-87.701431,17,0,10
2443,2007-08-22,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,2,0,2
2444,2007-08-22,CULEX PIPIENS,T089,41.723195000000004,-87.64997,7,0,2
2445,2007-08-22,CULEX PIPIENS,T090,41.868077,-87.666901,3,0,0
2446,2007-08-22,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,4,0,38
2447,2007-08-22,CULEX PIPIENS,T092,41.869215999999994,-87.627561,3,0,38
2448,2007-08-22,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,12,0,28
2449,2007-08-22,CULEX PIPIENS,T135,41.662014,-87.72460799999999,34,0,28
2450,2007-08-22,CULEX PIPIENS/RESTUANS,T141,41.961743,-87.76007,1,0,39
2451,2007-08-22,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,3,0,38
2452,2007-08-22,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,3,0,31
2453,2007-08-22,CULEX PIPIENS,T146,41.958271,-87.702575,2,0,31
2454,2007-08-22,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,1,0,10
2455,2007-08-22,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,3,0,15
2456,2007-08-22,CULEX PIPIENS,T150,42.006858,-87.675919,5,0,15
2457,2007-08-22,CULEX TERRITANS,T150,42.006858,-87.675919,1,0,15
2458,2007-08-22,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,2,0,1
2459,2007-08-22,CULEX PIPIENS,T151,41.916265,-87.800515,22,0,1
2460,2007-08-22,CULEX PIPIENS,T152,41.846075,-87.716277,1,0,23
2461,2007-08-22,CULEX PIPIENS/RESTUANS,T154,41.918704999999996,-87.752329,7,0,29
2462,2007-08-22,CULEX PIPIENS,T154,41.918704999999996,-87.752329,1,0,29
2463,2007-08-22,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,8,0,28
2464,2007-08-22,CULEX PIPIENS,T158,41.682587,-87.707973,4,0,28
2465,2007-08-22,CULEX PIPIENS/RESTUANS,T162,41.725516999999996,-87.61425799999999,2,0,11
2466,2007-08-22,CULEX PIPIENS,T162,41.725516999999996,-87.61425799999999,7,0,11
2467,2007-08-22,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,7,0,14
2468,2007-08-22,CULEX PIPIENS,T218,41.948167,-87.730698,4,0,14
2469,2007-08-22,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,31
2470,2007-08-22,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,6,0,39
2471,2007-08-22,CULEX PIPIENS,T003,41.964242,-87.757639,6,0,39
2472,2007-08-22,CULEX PIPIENS/RESTUANS,T006,41.990284,-87.797127,3,0,7
2473,2007-08-22,CULEX PIPIENS,T008,42.008314,-87.77792099999999,15,0,30
2474,2007-08-22,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,3,0,3
2475,2007-08-22,CULEX RESTUANS,T012,41.991429,-87.747113,1,0,3
2476,2007-08-22,CULEX PIPIENS,T012,41.991429,-87.747113,5,0,3
2477,2007-08-22,CULEX PIPIENS/RESTUANS,T034,41.843810999999995,-87.686763,1,0,17
2478,2007-08-22,CULEX PIPIENS,T037,41.921177,-87.79518,5,0,1
2479,2007-08-22,CULEX PIPIENS,T047,41.868142,-87.696269,2,0,17
2480,2007-08-22,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,9,0,0
2481,2007-08-22,CULEX PIPIENS,T051,41.846283,-87.656913,3,0,0
2482,2007-08-22,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,12,0,2
2483,2007-08-22,CULEX PIPIENS,T085,41.721474,-87.648064,3,0,2
2484,2007-08-22,CULEX TERRITANS,T085,41.721474,-87.648064,1,0,2
2485,2007-08-22,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,2,0,17
2486,2007-08-22,CULEX PIPIENS,T088,41.869107,-87.69629300000001,6,0,17
2487,2007-08-22,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,6,0,18
2488,2007-08-22,CULEX PIPIENS,T219,41.966986999999996,-87.674677,2,0,18
2489,2007-08-22,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,13,0,1
2490,2007-08-22,CULEX PIPIENS,T013,41.923738,-87.785288,6,0,1
2491,2007-08-22,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,4,0,16
2492,2007-08-22,CULEX PIPIENS,T014,41.970248,-87.787992,5,0,16
2493,2007-08-22,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,12,0,41
2494,2007-08-22,CULEX PIPIENS,T030,41.899229999999996,-87.716788,5,0,41
2495,2007-08-22,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,1,0,43
2496,2007-08-22,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,11,0,1
2497,2007-08-22,CULEX PIPIENS,T144,41.94016,-87.794896,1,0,1
2498,2007-08-22,CULEX TERRITANS,T144,41.94016,-87.794896,1,0,1
2499,2007-08-22,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,6,0,10
2500,2007-08-22,CULEX PIPIENS,T160,41.903002,-87.68826700000001,1,0,10
2501,2007-08-22,CULEX PIPIENS/RESTUANS,T005,41.942114000000004,-87.776385,2,0,16
2502,2007-08-22,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,2,0,16
2503,2007-08-22,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,6,0,28
2504,2007-08-22,CULEX PIPIENS,T095,41.704336,-87.70373599999999,5,0,28
2505,2007-08-22,CULEX PIPIENS,T004,41.962728000000006,-87.748367,23,0,39
2506,2007-08-22,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,2,0,8
2507,2007-08-22,CULEX PIPIENS,T035,41.836644,-87.677737,2,0,8
2508,2007-08-22,CULEX TERRITANS,T035,41.836644,-87.677737,1,0,8
2509,2007-08-22,CULEX PIPIENS/RESTUANS,T036,41.837084999999995,-87.729384,5,0,23
2510,2007-08-22,CULEX PIPIENS,T036,41.837084999999995,-87.729384,1,0,23
2511,2007-08-22,CULEX PIPIENS,T039,41.911823999999996,-87.726737,2,0,41
2512,2007-08-22,CULEX PIPIENS,T060,41.823065,-87.67837800000001,2,0,8
2513,2007-08-22,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,15,0,8
2514,2007-08-22,CULEX PIPIENS,T061,41.801179,-87.679447,9,0,8
2515,2007-08-22,CULEX TERRITANS,T061,41.801179,-87.679447,1,0,8
2516,2007-08-22,CULEX PIPIENS,T062,41.800737,-87.71188000000001,17,0,13
2517,2007-08-22,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,5,0,4
2518,2007-08-22,CULEX PIPIENS,T065,41.778296999999995,-87.752411,4,0,4
2519,2007-08-22,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,6,0,20
2520,2007-08-24,CULEX PIPIENS,T066,41.77166,-87.703047,11,0,20
2521,2007-08-24,CULEX TERRITANS,T066,41.77166,-87.703047,3,0,20
2522,2007-08-24,CULEX PIPIENS,T067,41.759346,-87.745602,8,0,4
2523,2007-08-24,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,1,0,35
2524,2007-08-24,CULEX PIPIENS,T073,41.773215,-87.60088,1,0,35
2525,2007-08-24,CULEX PIPIENS,T074,41.822536,-87.66634300000001,3,0,8
2526,2007-08-24,CULEX PIPIENS,T075,41.799282,-87.585487,1,0,35
2527,2007-08-24,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,2,0,35
2528,2007-08-24,CULEX PIPIENS,T079,41.766202,-87.562889,6,0,35
2529,2007-08-24,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,6,0,11
2530,2007-08-24,CULEX PIPIENS,T080,41.754676,-87.612922,5,0,11
2531,2007-08-24,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,1,0,11
2532,2007-08-24,CULEX PIPIENS,T083,41.754292,-87.590773,1,0,11
2533,2007-08-24,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,4,0,23
2534,2007-08-24,CULEX PIPIENS,T063,41.82561,-87.726549,1,0,23
2535,2007-08-24,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,100,0,43
2536,2007-08-24,CULEX PIPIENS,T115,41.673408,-87.599862,527,1,43
2537,2007-08-24,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,4,0,25
2538,2007-08-24,CULEX PIPIENS,T138,41.726465000000005,-87.585413,6,0,25
2539,2007-08-24,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,7,0,25
2540,2007-08-24,CULEX PIPIENS,T107,41.729669,-87.582699,10,0,25
2541,2007-08-24,CULEX PIPIENS,T078,41.775051,-87.65535600000001,4,0,34
2542,2007-08-24,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,5,0,5
2543,2007-08-24,CULEX PIPIENS,T099,41.733643,-87.55551,1,0,5
